,Time step,RMSE,Average variance,Number of cells sampled,"Robot (2, 9) distance travelled","Robot (2, 9) idle time","Robot (2, 9) waiting time","Robot (12, 9) distance travelled","Robot (12, 9) idle time","Robot (12, 9) waiting time","Robot (4, 5) distance travelled","Robot (4, 5) idle time","Robot (4, 5) waiting time"
0,1,-1.0,-1,0,0,0,0,0,0,0,0,0,0
1,2,17.520922147311506,878.2987906273089,3,0,1,0,0,1,0,0,1,0
2,3,17.520922147311506,878.2987906273089,3,1,1,0,1,1,0,1,1,0
3,4,17.520922147311506,878.2987906273089,3,2,1,0,2,1,0,2,1,0
4,5,17.520922147311506,878.2987906273089,3,3,1,0,3,1,0,3,1,0
5,6,19.566941423267835,,4,3,2,0,4,1,0,4,1,0
6,7,19.566941423267835,,4,4,2,0,5,1,0,5,1,0
7,8,19.566941423267835,,4,5,2,0,6,1,0,6,1,0
8,9,19.566941423267835,,4,6,2,0,7,1,0,7,1,0
9,10,19.566941423267835,,4,7,2,0,8,1,0,8,1,0
10,11,20.57453165923937,496.82075640871665,5,8,2,0,8,2,0,9,1,0
11,12,20.57453165923937,496.82075640871665,5,9,2,0,9,2,0,10,1,0
12,13,20.57453165923937,496.82075640871665,5,10,2,0,10,2,0,11,1,0
13,14,20.57453165923937,496.82075640871665,5,11,2,0,11,2,0,12,1,0
14,15,18.80512723074061,466.88224745685125,7,12,2,0,11,3,0,12,2,0
15,16,18.80512723074061,466.88224745685125,7,13,2,0,12,3,0,13,2,0
16,17,18.80512723074061,466.88224745685125,7,14,2,0,13,3,0,14,2,0
17,18,19.414070714748096,262.5412640053178,8,14,3,0,14,3,0,15,2,0
18,19,19.414070714748096,262.5412640053178,8,15,3,0,15,3,0,16,2,0
19,20,19.414070714748096,262.5412640053178,8,16,3,0,16,3,0,17,2,0
20,21,19.414070714748096,262.5412640053178,8,17,3,0,17,3,0,18,2,0
21,22,19.411994975665177,217.93298248217621,9,18,3,0,18,3,0,18,3,0
22,23,19.411994975665177,217.93298248217621,9,19,3,0,19,3,0,19,3,0
23,24,19.411994975665177,217.93298248217621,9,20,3,0,20,3,0,20,3,0
24,25,19.411994975665177,217.93298248217621,9,21,3,0,21,3,0,21,3,0
25,26,19.411994975665177,217.93298248217621,9,22,3,0,22,3,0,22,3,0
26,27,19.411994975665177,217.93298248217621,9,23,3,0,23,3,0,23,3,0
27,28,19.507352009026675,249.73536827304858,10,23,4,0,24,3,0,24,3,0
28,29,19.737392214790855,226.2097571331644,11,24,4,0,25,3,0,24,4,0
29,30,19.737392214790855,226.2097571331644,11,25,4,0,26,3,0,25,4,0
30,31,19.97698260402674,169.9209168377974,12,26,4,0,27,3,0,25,5,0
31,32,19.551062815776053,196.9123857637719,13,27,4,0,27,4,0,26,5,0
32,33,19.551062815776053,196.9123857637719,13,28,4,0,28,4,0,27,5,0
33,34,19.551062815776053,196.9123857637719,13,29,4,0,29,4,0,28,5,0
34,35,18.68469721820628,184.5015408524986,14,29,5,0,30,4,0,29,5,0
35,36,18.68469721820628,184.5015408524986,14,30,5,0,31,4,0,30,5,0
36,37,19.300446266931807,159.4277123955606,15,31,5,0,31,5,0,31,5,0
37,38,19.300446266931807,159.4277123955606,15,32,5,0,32,5,0,32,5,0
38,39,19.300446266931807,159.4277123955606,15,33,5,0,33,5,0,33,5,0
39,40,19.300446266931807,159.4277123955606,15,34,5,0,34,5,0,34,5,0
