,Time step,RMSE,Average variance,Number of cells sampled,"Robot (12, 8) distance travelled","Robot (12, 8) idle time","Robot (12, 8) waiting time","Robot (8, 8) distance travelled","Robot (8, 8) idle time","Robot (8, 8) waiting time","Robot (8, 11) distance travelled","Robot (8, 11) idle time","Robot (8, 11) waiting time"
0,1,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0
1,2,20.08831632974877,12.446546574700445,3,0,1,0,0,1,0,0,1,0
2,3,20.08831632974877,12.446546574700445,3,1,1,0,1,1,0,0,2,0
3,4,20.08831632974877,12.446546574700445,3,2,1,0,2,1,0,0,3,0
4,5,20.08831632974877,12.446546574700445,3,3,1,0,3,1,0,0,4,0
5,6,20.08831632974877,12.446546574700445,3,4,1,0,4,1,0,0,5,0
6,7,20.08831632974877,12.446546574700445,3,5,1,0,5,1,0,0,6,0
7,8,20.08831632974877,12.446546574700445,3,6,1,0,6,1,0,0,7,0
8,9,20.08831632974877,12.446546574700445,3,7,1,0,7,1,0,0,8,0
9,10,20.08831632974877,12.446546574700445,3,8,1,0,8,1,0,0,9,0
10,11,20.08831632974877,12.446546574700445,3,9,1,0,9,1,0,0,10,0
11,12,20.08831632974877,12.446546574700445,3,10,1,0,10,1,0,0,11,0
12,13,14.25482076224573,292.26140208848636,4,11,1,0,10,2,0,0,12,0
13,14,14.25482076224573,292.26140208848636,4,12,1,0,10,3,0,0,13,0
14,15,15.777180260704599,77.45285989394618,5,12,2,0,11,3,0,0,14,0
15,16,15.777180260704599,77.45285989394618,5,13,2,0,12,3,0,0,15,0
16,17,15.777180260704599,77.45285989394618,5,14,2,0,13,3,0,0,16,0
17,18,15.777180260704599,77.45285989394618,5,15,2,0,14,3,0,0,17,0
18,19,15.777180260704599,77.45285989394618,5,16,2,0,15,3,0,0,18,0
19,20,15.777180260704599,77.45285989394618,5,17,2,0,16,3,0,0,19,0
20,21,15.777180260704599,77.45285989394618,5,18,2,0,17,3,0,0,20,0
21,22,15.777180260704599,77.45285989394618,5,19,2,0,18,3,0,0,21,0
22,23,15.777180260704599,77.45285989394618,5,20,2,0,19,3,0,0,22,0
23,24,15.777180260704599,77.45285989394618,5,21,2,0,20,3,0,0,23,0
24,25,15.777180260704599,77.45285989394618,5,22,2,0,21,3,0,0,24,0
25,26,16.91244505341401,42.2813470241212,6,23,2,0,21,4,0,1,24,0
26,27,16.91244505341401,42.2813470241212,6,24,2,0,21,5,0,2,24,0
27,28,16.91244505341401,42.2813470241212,6,25,2,0,21,6,0,3,24,0
28,29,16.91244505341401,42.2813470241212,6,26,2,0,21,7,0,4,24,0
29,30,16.91244505341401,42.2813470241212,6,27,2,0,21,8,0,5,24,0
30,31,16.91244505341401,42.2813470241212,6,28,2,0,21,9,0,6,24,0
31,32,16.91244505341401,42.2813470241212,6,29,2,0,21,10,0,7,24,0
