,Time step,RMSE,Average variance,Number of cells sampled,"Robot (5, 5) distance travelled","Robot (5, 5) idle time","Robot (5, 5) waiting time","Robot (1, 7) distance travelled","Robot (1, 7) idle time","Robot (1, 7) waiting time","Robot (5, 6) distance travelled","Robot (5, 6) idle time","Robot (5, 6) waiting time"
0,1,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0
1,2,18.47425849060539,489.47998956673365,3,0,1,0,0,1,0,0,1,0
2,3,18.47425849060539,489.47998956673365,3,1,1,0,1,1,0,1,1,0
3,4,18.47425849060539,489.47998956673365,3,2,1,0,2,1,0,2,1,0
4,5,18.47425849060539,489.47998956673365,3,3,1,0,3,1,0,3,1,0
5,6,18.47425849060539,489.47998956673365,3,4,1,0,4,1,0,4,1,0
6,7,18.47425849060539,489.47998956673365,3,5,1,0,5,1,0,5,1,0
7,8,18.47425849060539,489.47998956673365,3,6,1,0,6,1,0,6,1,0
8,9,19.2270862732169,383.0771846170443,4,7,1,0,7,1,0,6,2,0
9,10,19.2270862732169,383.0771846170443,4,8,1,0,8,1,0,6,3,0
10,11,19.2270862732169,383.0771846170443,4,9,1,0,9,1,0,6,4,0
11,12,19.2270862732169,383.0771846170443,4,10,1,0,10,1,0,6,5,0
12,13,19.814898783255178,301.2192851499612,5,11,1,0,10,2,0,7,5,0
13,14,19.814898783255178,301.2192851499612,5,12,1,0,11,2,0,8,5,0
14,15,17.445447687506732,275.9320454891036,6,12,2,0,12,2,0,9,5,0
15,16,17.445447687506732,275.9320454891036,6,13,2,0,13,2,0,10,5,0
16,17,17.445447687506732,275.9320454891036,6,14,2,0,14,2,0,11,5,0
17,18,17.445447687506732,275.9320454891036,6,15,2,0,15,2,0,12,5,0
18,19,17.445447687506732,275.9320454891036,6,16,2,0,16,2,0,13,5,0
19,20,17.445447687506732,275.9320454891036,6,17,2,0,17,2,0,14,5,0
20,21,17.445447687506732,275.9320454891036,6,18,2,0,18,2,0,15,5,0
21,22,17.445447687506732,275.9320454891036,6,19,2,0,19,2,0,16,5,0
22,23,17.445447687506732,275.9320454891036,6,20,2,0,20,2,0,17,5,0
23,24,17.445447687506732,275.9320454891036,6,21,2,0,21,2,0,18,5,0
24,25,17.445447687506732,275.9320454891036,6,22,2,0,22,2,0,19,5,0
25,26,15.745397441864482,260.40226845980067,7,23,2,0,22,3,0,20,5,0
26,27,15.745397441864482,260.40226845980067,7,24,2,0,23,3,0,21,5,0
27,28,15.745397441864482,260.40226845980067,7,25,2,0,24,3,0,22,5,0
28,29,15.745397441864482,260.40226845980067,7,26,2,0,25,3,0,23,5,0
29,30,16.35890306220465,177.17087168476783,8,27,2,0,26,3,0,23,6,0
30,31,16.35890306220465,177.17087168476783,8,28,2,0,27,3,0,24,6,0
31,32,16.35890306220465,177.17087168476783,8,29,2,0,28,3,0,25,6,0
32,33,19.070460256297416,364.884861686257,9,29,3,0,29,3,0,26,6,0
33,34,19.070460256297416,364.884861686257,9,30,3,0,30,3,0,27,6,0
