,Time step,RMSE,Average variance,Number of cells sampled,"Robot (4, 10) distance travelled","Robot (4, 10) idle time","Robot (4, 10) waiting time","Robot (10, 12) distance travelled","Robot (10, 12) idle time","Robot (10, 12) waiting time","Robot (15, 11) distance travelled","Robot (15, 11) idle time","Robot (15, 11) waiting time"
0,1,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0
1,2,17.60195432387297,198.54845765513144,3,0,1,0,0,1,0,0,1,0
2,3,17.60195432387297,198.54845765513144,3,1,1,0,1,1,0,0,2,0
3,4,17.60195432387297,198.54845765513144,3,2,1,0,2,1,0,0,3,0
4,5,17.60195432387297,198.54845765513144,3,3,1,0,3,1,0,0,4,0
5,6,17.60195432387297,198.54845765513144,3,4,1,0,4,1,0,0,5,0
6,7,21.652971726645468,910.4778476404193,4,4,2,0,5,1,0,1,5,0
7,8,21.652971726645468,910.4778476404193,4,5,2,0,6,1,0,2,5,0
8,9,21.652971726645468,910.4778476404193,4,6,2,0,7,1,0,3,5,0
9,10,21.652971726645468,910.4778476404193,4,7,2,0,8,1,0,4,5,0
10,11,21.652971726645468,910.4778476404193,4,8,2,0,9,1,0,5,5,0
11,12,21.652971726645468,910.4778476404193,4,9,2,0,10,1,0,6,5,0
12,13,21.652971726645468,910.4778476404193,4,10,2,0,11,1,0,7,5,0
13,14,21.652971726645468,910.4778476404193,4,11,2,0,12,1,0,8,5,0
14,15,20.613555961506286,576.1067131489575,5,12,2,0,12,2,0,9,5,0
15,16,20.613555961506286,576.1067131489575,5,13,2,0,12,3,0,10,5,0
16,17,20.613555961506286,576.1067131489575,5,14,2,0,12,4,0,11,5,0
17,18,20.613555961506286,576.1067131489575,5,15,2,0,12,5,0,12,5,0
18,19,20.613555961506286,576.1067131489575,5,16,2,0,12,6,0,13,5,0
19,20,20.613555961506286,576.1067131489575,5,17,2,0,12,7,0,14,5,0
20,21,20.613555961506286,576.1067131489575,5,18,2,0,12,8,0,15,5,0
21,22,19.309536128923764,626.3467247976066,6,19,2,0,12,9,0,15,6,0
22,23,19.309536128923764,626.3467247976066,6,20,2,0,13,9,0,15,7,0
23,24,19.309536128923764,626.3467247976066,6,21,2,0,14,9,0,15,8,0
24,25,17.95140641613397,415.62567258734055,7,21,3,0,15,9,0,15,9,0
