,Time step,RMSE,Average variance,Number of cells sampled,"Robot (14, 19) distance travelled","Robot (14, 19) idle time","Robot (14, 19) waiting time","Robot (10, 10) distance travelled","Robot (10, 10) idle time","Robot (10, 10) waiting time","Robot (5, 1) distance travelled","Robot (5, 1) idle time","Robot (5, 1) waiting time"
0,1,,,0,0,0,0,0,0,0,0,0,0
1,2,0.10012192502860043,0.32205038218509685,3,0,1,0,0,1,0,0,1,0
2,3,0.10012192502860043,0.32205038218509685,3,1,1,0,1,1,0,1,1,0
3,4,0.10012192502860043,0.32205038218509685,3,2,1,0,2,1,0,2,1,0
4,5,0.10012192502860043,0.32205038218509685,3,3,1,0,3,1,0,3,1,0
5,6,0.10012192502860043,0.32205038218509685,3,4,1,0,4,1,0,4,1,0
6,7,0.10012192502860043,0.32205038218509685,3,5,1,0,5,1,0,5,1,0
7,8,0.10012192502860043,0.32205038218509685,3,6,1,0,6,1,0,6,1,0
8,9,0.10012192502860043,0.32205038218509685,3,7,1,0,7,1,0,7,1,0
9,10,0.10012192502860043,0.32205038218509685,3,8,1,0,8,1,0,8,1,0
10,11,0.10012192502860043,0.32205038218509685,3,9,1,0,9,1,0,9,1,0
11,12,0.054890682546891154,0.14803974337037146,4,10,1,0,9,2,0,10,1,0
12,13,0.07434209141962307,0.09696109772326679,5,10,2,0,10,2,0,11,1,0
13,14,0.07434209141962307,0.09696109772326679,5,11,2,0,11,2,0,12,1,0
14,15,0.07434209141962307,0.09696109772326679,5,12,2,0,12,2,0,13,1,0
15,16,0.07434209141962307,0.09696109772326679,5,13,2,0,13,2,0,14,1,0
16,17,0.07434209141962307,0.09696109772326679,5,14,2,0,14,2,0,15,1,0
17,18,0.05563789297044169,0.12651695772966273,6,15,2,0,15,2,0,15,2,0
18,19,0.05563789297044169,0.12651695772966273,6,16,2,0,16,2,0,16,2,0
19,20,0.041836751246875074,0.09165166969882035,7,17,2,0,16,3,0,17,2,0
20,21,0.041836751246875074,0.09165166969882035,7,18,2,0,17,3,0,18,2,0
21,22,0.041836751246875074,0.09165166969882035,7,19,2,0,18,3,0,19,2,0
22,23,0.041836751246875074,0.09165166969882035,7,20,2,0,19,3,0,20,2,0
23,24,0.041836751246875074,0.09165166969882035,7,21,2,0,20,3,0,21,2,0
24,25,0.041836751246875074,0.09165166969882035,7,22,2,0,21,3,0,22,2,0
25,26,0.041836751246875074,0.09165166969882035,7,23,2,0,22,3,0,23,2,0
26,27,0.041836751246875074,0.09165166969882035,7,24,2,0,23,3,0,24,2,0
27,28,0.041836751246875074,0.09165166969882035,7,25,2,0,24,3,0,25,2,0
28,29,0.041836751246875074,0.09165166969882035,7,26,2,0,25,3,0,26,2,0
29,30,0.041836751246875074,0.09165166969882035,7,27,2,0,26,3,0,27,2,0
30,31,0.041836751246875074,0.09165166969882035,7,28,2,0,27,3,0,28,2,0
31,32,0.041836751246875074,0.09165166969882035,7,29,2,0,28,3,0,29,2,0
32,33,0.041836751246875074,0.09165166969882035,7,30,2,0,29,3,0,30,2,0
33,34,0.08605915914931998,0.0454078182318471,8,30,3,0,30,3,0,31,2,0
34,35,0.08605915914931998,0.0454078182318471,8,31,3,0,31,3,0,32,2,0
35,36,0.08605915914931998,0.0454078182318471,8,32,3,0,32,3,0,33,2,0
36,37,0.08605915914931998,0.0454078182318471,8,33,3,0,33,3,0,34,2,0
37,38,0.08605915914931998,0.0454078182318471,8,34,3,0,34,3,0,35,2,0
38,39,0.08605915914931998,0.0454078182318471,8,35,3,0,35,3,0,36,2,0
39,40,0.08465255394577449,0.03714905155146557,9,36,3,0,36,3,0,36,3,0
40,41,0.08465255394577449,0.03714905155146557,9,37,3,0,37,3,0,37,3,0
41,42,0.08465255394577449,0.03714905155146557,9,38,3,0,38,3,0,38,3,0
42,43,0.08465255394577449,0.03714905155146557,9,39,3,0,39,3,0,39,3,0
43,44,0.08465255394577449,0.03714905155146557,9,40,3,0,40,3,0,40,3,0
44,45,0.08465255394577449,0.03714905155146557,9,41,3,0,41,3,0,41,3,0
45,46,0.08465255394577449,0.03714905155146557,9,42,3,0,42,3,0,42,3,0
46,47,0.07766563912175782,0.02874505908761731,11,42,4,0,42,4,0,43,3,0
47,48,0.07766563912175782,0.02874505908761731,11,43,4,0,43,4,0,44,3,0
48,49,0.07766563912175782,0.02874505908761731,11,44,4,0,44,4,0,45,3,0
49,50,0.07766563912175782,0.02874505908761731,11,45,4,0,45,4,0,46,3,0
50,51,0.07766563912175782,0.02874505908761731,11,46,4,0,46,4,0,47,3,0
51,52,0.07766563912175782,0.02874505908761731,11,47,4,0,47,4,0,48,3,0
52,53,0.07766563912175782,0.02874505908761731,11,48,4,0,48,4,0,49,3,0
53,54,0.07766563912175782,0.02874505908761731,11,49,4,0,49,4,0,50,3,0
54,55,0.07766563912175782,0.02874505908761731,11,50,4,0,50,4,0,51,3,0
55,56,0.07766563912175782,0.02874505908761731,11,51,4,0,51,4,0,52,3,0
56,57,0.07676530629158564,0.0269039815050624,12,52,4,0,52,4,0,52,4,0
57,58,0.052228554860794106,0.033415284408910395,13,53,4,0,52,5,0,53,4,0
58,59,0.052228554860794106,0.033415284408910395,13,54,4,0,53,5,0,54,4,0
59,60,0.052228554860794106,0.033415284408910395,13,55,4,0,54,5,0,55,4,0
60,61,0.052228554860794106,0.033415284408910395,13,56,4,0,55,5,0,56,4,0
61,62,0.052228554860794106,0.033415284408910395,13,57,4,0,56,5,0,57,4,0
62,63,0.052228554860794106,0.033415284408910395,13,58,4,0,57,5,0,58,4,0
63,64,0.055600787073376005,0.02998893221154284,14,58,5,0,58,5,0,59,4,0
64,65,0.055600787073376005,0.02998893221154284,14,59,5,0,59,5,0,60,4,0
65,66,0.055600787073376005,0.02998893221154284,14,60,5,0,60,5,0,61,4,0
66,67,0.055600787073376005,0.02998893221154284,14,61,5,0,61,5,0,62,4,0
67,68,0.055600787073376005,0.02998893221154284,14,62,5,0,62,5,0,63,4,0
68,69,0.055600787073376005,0.02998893221154284,14,63,5,0,63,5,0,64,4,0
69,70,0.055600787073376005,0.02998893221154284,14,64,5,0,64,5,0,65,4,0
70,71,0.0600244389773837,0.024140144900289696,15,65,5,0,64,6,0,66,4,0
71,72,0.0600244389773837,0.024140144900289696,15,66,5,0,65,6,0,67,4,0
72,73,0.0600244389773837,0.024140144900289696,15,67,5,0,66,6,0,68,4,0
73,74,0.0600244389773837,0.024140144900289696,15,68,5,0,67,6,0,69,4,0
74,75,0.0600244389773837,0.024140144900289696,15,69,5,0,68,6,0,70,4,0
75,76,0.0600244389773837,0.024140144900289696,15,70,5,0,69,6,0,71,4,0
76,77,0.06211660871400586,0.021343072718128048,16,70,6,0,70,6,0,72,4,0
77,78,0.06211660871400586,0.021343072718128048,16,71,6,0,71,6,0,73,4,0
78,79,0.06211660871400586,0.021343072718128048,16,72,6,0,72,6,0,74,4,0
79,80,0.06264848144271928,0.01929647736312693,17,73,6,0,73,6,0,74,5,0
80,81,0.06264848144271928,0.01929647736312693,17,74,6,0,74,6,0,75,5,0
81,82,0.06264848144271928,0.01929647736312693,17,75,6,0,75,6,0,76,5,0
82,83,0.06264848144271928,0.01929647736312693,17,76,6,0,76,6,0,77,5,0
83,84,0.06264848144271928,0.01929647736312693,17,77,6,0,77,6,0,78,5,0
