,Time step,RMSE,Average variance,Number of cells sampled,"Robot (17, 7) distance travelled","Robot (17, 7) idle time","Robot (17, 7) waiting time","Robot (6, 12) distance travelled","Robot (6, 12) idle time","Robot (6, 12) waiting time","Robot (8, 7) distance travelled","Robot (8, 7) idle time","Robot (8, 7) waiting time"
0,1,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0
1,2,17.384813398049815,210.00409182866784,3,0,1,0,0,1,0,0,1,0
2,3,17.384813398049815,210.00409182866784,3,1,1,0,0,2,0,1,1,0
3,4,16.231961505250414,242.22499820160172,4,1,2,0,1,2,0,2,1,0
4,5,16.231961505250414,242.22499820160172,4,2,2,0,2,2,0,3,1,0
5,6,16.231961505250414,242.22499820160172,4,3,2,0,3,2,0,4,1,0
6,7,16.231961505250414,242.22499820160172,4,4,2,0,4,2,0,5,1,0
7,8,16.908801277055638,189.2066827587554,5,5,2,0,5,2,0,5,2,0
8,9,16.543027589738383,89.81287528503603,6,5,3,0,6,2,0,6,2,0
9,10,16.54352169936265,84.61251218710409,7,6,3,0,7,2,0,6,3,0
10,11,16.54352169936265,84.61251218710409,7,7,3,0,8,2,0,7,3,0
11,12,16.206108859361624,94.84778346004362,8,7,4,0,9,2,0,8,3,0
12,13,15.741604223748872,50.84075618652717,10,8,4,0,9,3,0,8,4,0
13,14,15.741604223748872,50.84075618652717,10,9,4,0,10,3,0,9,4,0
14,15,15.741604223748872,50.84075618652717,10,10,4,0,11,3,0,10,4,0
15,16,16.49188800028282,37.14558034936099,11,11,4,0,11,4,0,11,4,0
16,17,15.973922175122802,30.869441007251044,13,11,5,0,12,4,0,11,5,0
17,18,15.973922175122802,30.869441007251044,13,12,5,0,13,4,0,12,5,0
18,19,18.053394645314278,96.43613398092529,14,13,5,0,13,5,0,13,5,0
19,20,18.053394645314278,96.43613398092529,14,14,5,0,14,5,0,14,5,0
20,21,17.209808125754368,79.61427107466346,15,15,5,0,15,5,0,14,6,0
21,22,17.209808125754368,79.61427107466346,15,16,5,0,16,5,0,15,6,0
22,23,17.813698959967542,81.23259864216796,16,16,6,0,17,5,0,16,6,0
23,24,17.813698959967542,81.23259864216796,16,17,6,0,18,5,0,17,6,0
24,25,17.813698959967542,81.23259864216796,16,18,6,0,19,5,0,18,6,0
25,26,19.739847255705577,33.38613283530996,18,19,6,0,19,6,0,18,7,0
26,27,19.739847255705577,33.38613283530996,18,20,6,0,20,6,0,19,7,0
27,28,19.75421486205145,50.43279243443357,19,20,7,0,21,6,0,20,7,0
