,Time step,RMSE,Average variance,Number of cells sampled,"Robot (7, 1) distance travelled","Robot (7, 1) idle time","Robot (7, 1) waiting time","Robot (1, 1) distance travelled","Robot (1, 1) idle time","Robot (1, 1) waiting time","Robot (4, 6) distance travelled","Robot (4, 6) idle time","Robot (4, 6) waiting time"
0,1,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0
1,2,20.39388896235462,93.96637142204592,3,0,1,0,0,1,0,0,1,0
2,3,20.39388896235462,93.96637142204592,3,1,1,0,1,1,0,0,2,0
3,4,20.635547713479767,81.95275529268649,4,2,1,0,1,2,0,1,2,0
4,5,20.635547713479767,81.95275529268649,4,3,1,0,1,3,0,2,2,0
5,6,20.635547713479767,81.95275529268649,4,4,1,0,1,4,0,3,2,0
6,7,20.635547713479767,81.95275529268649,4,5,1,0,1,5,0,4,2,0
7,8,20.635547713479767,81.95275529268649,4,6,1,0,1,6,0,5,2,0
8,9,20.4793707923408,203.74695423028783,5,7,1,0,1,7,0,5,3,0
9,10,20.4793707923408,203.74695423028783,5,8,1,0,2,7,0,6,3,0
10,11,20.4793707923408,203.74695423028783,5,9,1,0,3,7,0,7,3,0
11,12,20.4793707923408,203.74695423028783,5,10,1,0,4,7,0,8,3,0
12,13,20.861356225553763,342.9982680481438,8,10,2,0,4,8,0,8,4,0
13,14,20.861356225553763,342.9982680481438,8,10,3,0,5,8,0,9,4,0
14,15,20.861356225553763,342.9982680481438,8,11,3,0,6,8,0,10,4,0
15,16,20.861356225553763,342.9982680481438,8,12,3,0,7,8,0,11,4,0
16,17,20.773584786244548,170.4224732185622,10,12,4,0,7,9,0,12,4,0
17,18,20.773584786244548,170.4224732185622,10,13,4,0,8,9,0,13,4,0
18,19,20.773584786244548,170.4224732185622,10,14,4,0,9,9,0,14,4,0
19,20,18.927555536989743,196.61781544450898,12,14,5,0,10,9,0,14,5,0
20,21,18.927555536989743,196.61781544450898,12,15,5,0,11,9,0,15,5,0
21,22,18.927555536989743,196.61781544450898,12,16,5,0,12,9,0,16,5,0
22,23,18.927555536989743,196.61781544450898,12,17,5,0,13,9,0,17,5,0
23,24,19.382679261601364,170.1805465577907,13,18,5,0,13,10,0,18,5,0
24,25,19.210170212838293,145.59681637198608,14,18,6,0,14,10,0,19,5,0
25,26,18.940791547685592,152.5504036664891,15,19,6,0,15,10,0,19,6,0
26,27,18.78433677300982,141.84172654723784,16,19,7,0,16,10,0,20,6,0
27,28,18.78433677300982,141.84172654723784,16,20,7,0,17,10,0,21,6,0
28,29,18.7739637339995,129.32266946611074,17,21,7,0,18,10,0,21,7,0
