,Time step,RMSE,Average variance,Number of cells sampled,"Robot (17, 7) distance travelled","Robot (17, 7) idle time","Robot (17, 7) waiting time","Robot (6, 12) distance travelled","Robot (6, 12) idle time","Robot (6, 12) waiting time","Robot (8, 7) distance travelled","Robot (8, 7) idle time","Robot (8, 7) waiting time"
0,1,-1,-1,0,0,0,0,0,0,0,0,0,0
1,2,17.384813398049815,210.00409182866784,3,0,1,0,0,1,0,0,1,0
2,3,17.384813398049815,210.00409182866784,3,1,1,0,1,1,0,1,1,0
3,4,17.384813398049815,210.00409182866784,3,2,1,0,2,1,0,2,1,0
4,5,17.384813398049815,210.00409182866784,3,3,1,0,3,1,0,3,1,0
5,6,17.384813398049815,210.00409182866784,3,4,1,0,4,1,0,4,1,0
6,7,17.384813398049815,210.00409182866784,3,5,1,0,5,1,0,5,1,0
7,8,17.384813398049815,210.00409182866784,3,6,1,0,6,1,0,6,1,0
8,9,17.384813398049815,210.00409182866784,3,7,1,0,7,1,0,7,1,0
9,10,17.384813398049815,210.00409182866784,3,8,1,0,8,1,0,8,1,0
10,11,17.384813398049815,210.00409182866784,3,9,1,0,9,1,0,9,1,0
11,12,16.071834376793294,246.54054934572778,4,10,1,0,10,1,0,9,2,0
12,13,16.071834376793294,246.54054934572778,4,11,1,0,11,1,0,10,2,0
13,14,16.364250624536083,111.8196055320222,5,12,1,0,12,1,0,10,3,0
14,15,15.682001820607104,93.68443802234407,6,13,1,0,12,2,0,11,3,0
15,16,15.671001402763409,92.27577821843272,7,14,1,0,13,2,0,11,4,0
16,17,17.120632437420294,86.3275150871164,8,15,1,0,13,3,0,11,5,0
17,18,17.120632437420294,86.3275150871164,8,16,1,0,14,3,0,11,6,0
18,19,17.03033578783283,61.826615191594264,9,17,1,0,14,4,0,11,7,0
19,20,20.348943561908417,48.931174776384076,10,17,2,0,14,5,0,12,7,0
20,21,20.348943561908417,48.931174776384076,10,18,2,0,14,6,0,13,7,0
21,22,20.348943561908417,48.931174776384076,10,19,2,0,14,7,0,14,7,0
22,23,20.348943561908417,48.931174776384076,10,20,2,0,14,8,0,15,7,0
23,24,20.348943561908417,48.931174776384076,10,21,2,0,14,9,0,16,7,0
24,25,20.348943561908417,48.931174776384076,10,22,2,0,14,10,0,17,7,0
25,26,20.348943561908417,48.931174776384076,10,23,2,0,14,11,0,18,7,0
26,27,20.348943561908417,48.931174776384076,10,24,2,0,14,12,0,19,7,0
27,28,20.348943561908417,48.931174776384076,10,25,2,0,14,13,0,20,7,0
28,29,20.348943561908417,48.931174776384076,10,26,2,0,14,14,0,21,7,0
29,30,20.348943561908417,48.931174776384076,10,27,2,0,14,15,0,22,7,0
30,31,18.25003375979515,48.30154430539171,11,28,2,0,14,16,0,22,8,0
31,32,18.25003375979515,48.30154430539171,11,29,2,0,15,16,0,22,9,0
32,33,18.25003375979515,48.30154430539171,11,30,2,0,16,16,0,22,10,0
33,34,18.25003375979515,48.30154430539171,11,31,2,0,17,16,0,22,11,0
34,35,18.25003375979515,48.30154430539171,11,32,2,0,18,16,0,22,12,0
35,36,17.98530161467593,43.4331230179297,12,32,3,0,19,16,0,22,13,0
36,37,17.98530161467593,43.4331230179297,12,32,4,0,20,16,0,22,14,0
37,38,17.98530161467593,43.4331230179297,12,32,5,0,21,16,0,22,15,0
38,39,17.98530161467593,43.4331230179297,12,32,6,0,22,16,0,22,16,0
39,40,17.98530161467593,43.4331230179297,12,32,7,0,23,16,0,22,17,0
40,41,17.98530161467593,43.4331230179297,12,32,8,0,24,16,0,22,18,0
41,42,17.98530161467593,43.4331230179297,12,32,9,0,25,16,0,22,19,0
42,43,16.55772633845606,36.048653243286836,13,32,10,0,25,17,0,22,20,0
43,44,16.55772633845606,36.048653243286836,13,33,10,0,26,17,0,22,21,0
44,45,16.55772633845606,36.048653243286836,13,34,10,0,27,17,0,22,22,0
45,46,16.55772633845606,36.048653243286836,13,35,10,0,28,17,0,22,23,0
46,47,16.55772633845606,36.048653243286836,13,36,10,0,29,17,0,22,24,0
47,48,16.645356001064577,35.93615195430401,14,37,10,0,29,18,0,23,24,0
48,49,16.629461760905947,39.000723939176495,15,38,10,0,30,18,0,23,25,0
49,50,16.629461760905947,39.000723939176495,15,39,10,0,31,18,0,24,25,0
50,51,16.629461760905947,39.000723939176495,15,40,10,0,32,18,0,25,25,0
51,52,16.629461760905947,39.000723939176495,15,41,10,0,33,18,0,26,25,0
52,53,16.62200762725513,36.94372242661899,16,42,10,0,33,19,0,27,25,0
53,54,16.60538209738089,36.00491133398263,17,43,10,0,33,20,0,27,26,0
54,55,15.008920681907872,61.62443627206294,18,43,11,0,34,20,0,27,27,0
55,56,15.008920681907872,61.62443627206294,18,44,11,0,35,20,0,27,28,0
56,57,15.008920681907872,61.62443627206294,18,45,11,0,36,20,0,27,29,0
57,58,15.07085443868904,60.98064278716359,19,46,11,0,36,21,0,27,30,0
58,59,15.07085443868904,60.98064278716359,19,47,11,0,36,22,0,27,31,0
59,60,15.07085443868904,60.98064278716359,19,48,11,0,36,23,0,27,32,0
60,61,15.07085443868904,60.98064278716359,19,49,11,0,36,24,0,27,33,0
61,62,15.07085443868904,60.98064278716359,19,50,11,0,36,25,0,27,34,0
62,63,15.07085443868904,60.98064278716359,19,51,11,0,36,26,0,27,35,0
63,64,15.07085443868904,60.98064278716359,19,52,11,0,36,27,0,27,36,0
64,65,15.07085443868904,60.98064278716359,19,53,11,0,36,28,0,27,37,0
65,66,15.07085443868904,60.98064278716359,19,54,11,0,36,29,0,27,38,0
66,67,14.609345697066631,80.00470295128208,20,54,12,0,36,30,0,28,38,0
67,68,14.609345697066631,80.00470295128208,20,55,12,0,36,31,0,29,38,0
68,69,14.609345697066631,80.00470295128208,20,56,12,0,36,32,0,30,38,0
69,70,14.609345697066631,80.00470295128208,20,57,12,0,36,33,0,31,38,0
70,71,14.594325361869737,75.73014144203688,21,58,12,0,36,34,0,31,39,0
71,72,14.594325361869737,75.73014144203688,21,59,12,0,36,35,0,32,39,0
72,73,14.57719416364588,70.61340259137042,22,60,12,0,36,36,0,32,40,0
