,Time step,RMSE,Average variance,Number of cells sampled,"Robot (4, 10) distance travelled","Robot (4, 10) idle time","Robot (4, 10) waiting time","Robot (10, 12) distance travelled","Robot (10, 12) idle time","Robot (10, 12) waiting time","Robot (15, 11) distance travelled","Robot (15, 11) idle time","Robot (15, 11) waiting time"
0,1,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0
1,2,17.60195432387297,198.54845765513144,3,0,1,0,0,1,0,0,1,0
2,3,17.60195432387297,198.54845765513144,3,1,1,0,1,1,0,1,1,0
3,4,17.658219388726273,458.7559655548376,4,1,2,0,2,1,0,2,1,0
4,5,17.290521630274117,434.09491428360406,5,2,2,0,2,2,0,3,1,0
5,6,16.454106266809948,371.82465524151195,6,2,3,0,3,2,0,4,1,0
6,7,16.454106266809948,371.82465524151195,6,3,3,0,4,2,0,5,1,0
7,8,16.454106266809948,371.82465524151195,6,4,3,0,5,2,0,6,1,0
8,9,16.171380926090162,425.08852291614187,7,5,3,0,5,3,0,7,1,0
9,10,16.171380926090162,425.08852291614187,7,6,3,0,5,4,0,8,1,0
10,11,16.581365808991624,296.6415608088522,8,7,3,0,5,5,0,8,2,0
11,12,16.581365808991624,296.6415608088522,8,8,3,0,5,6,0,9,2,0
12,13,16.064357281581934,267.6548086637511,9,8,4,0,6,6,0,10,2,0
13,14,16.064357281581934,267.6548086637511,9,9,4,0,7,6,0,11,2,0
14,15,16.064357281581934,267.6548086637511,9,10,4,0,8,6,0,12,2,0
15,16,15.897216704411068,174.44778082960022,10,11,4,0,8,7,0,13,2,0
16,17,15.897216704411068,174.44778082960022,10,12,4,0,9,7,0,14,2,0
17,18,15.897216704411068,174.44778082960022,10,13,4,0,10,7,0,15,2,0
18,19,16.51117609094107,107.15603809112159,12,14,4,0,10,8,0,15,3,0
19,20,17.47194623283415,114.12896910002708,13,14,5,0,11,8,0,16,3,0
20,21,17.47194623283415,114.12896910002708,13,15,5,0,12,8,0,17,3,0
21,22,17.101048304390424,127.82454070792514,14,16,5,0,13,8,0,17,4,0
22,23,17.45157876074094,80.5949978923383,15,17,5,0,13,9,0,18,4,0
23,24,18.589593387060223,87.80959504085608,16,17,6,0,14,9,0,19,4,0
24,25,18.83609898170324,73.30452036065128,17,18,6,0,14,10,0,20,4,0
